event_id,catalogue_id,span_key,span_label,recording_id,source_file,channel,fs,morphology,trigger,up_region_start_idx,up_region_end_idx,onset_idx,onset_h,trough_idx,trough_h,snippet_start_idx,snippet_end_idx,snippet_key,onset_slope_raw,max_slope_raw,drop_depth_mv,rise_height_mv,fall_duration_s,peak_to_peak_mv,fall_dominance,rise_frac_used,pre_context_s,post_context_s,detrend_window_s,segment_seconds,same_fraction,slope_sigma,purity,is_pure,cluster_id
id020_r1_1217029,20,id020,ID 20,1,CH0.npy,0,1.0,trough,fall,-1,-1,1217029,338.06361111111113,1217125,338.09027777777777,1216578,1217394,id020_r1_1217029,-0.0006734998757680355,-0.0006734998757680355,14.359465133291838,0.0,96.0,16.124098204245264,0.8905592704410086,0.5,451.0,269.0,610.0,12.2,0.6,8.0,1,1,-1
id021_r1_1132626,21,id021,ID 21,1,CH0.npy,0,1.0,sharkfin,rise,1132294,1132411,1132626,314.61833333333334,1132727,314.6463888888889,1132294,1132801,id021_r1_1132626,-0.00013350735806236247,-0.0001772392461791561,6.569710273201523,7.021990546176471,101.0,8.796159757132438,0.7468839191869406,0.5,332.0,74.0,1990.0,39.8,0.6,8.0,1,1,-1
id021_r1_1133086,21,id021,ID 21,1,CH0.npy,0,1.0,sharkfin,rise,1132801,1132918,1133086,314.74611111111113,1133241,314.7891666666667,1132762,1133308,id021_r1_1133086,-0.00013908474854024133,-0.00015253196738279629,7.208407617743218,6.795182881746797,155.0,8.760809815757053,0.822801518277259,0.5,324.0,67.0,1990.0,39.8,0.6,8.0,1,1,-1
id021_r1_1133581,21,id021,ID 21,1,CH0.npy,0,1.0,sharkfin,rise,1133308,1133425,1133581,314.8836111111111,1133721,314.9225,1133273,1133815,id021_r1_1133581,-0.000126180729297376,-0.00015178342221000563,6.847739571810507,7.5341881825682355,140.0,8.43938728354371,0.8114024563327225,0.5,308.0,94.0,1990.0,39.8,0.6,8.0,1,1,-1
id021_r1_1134085,21,id021,ID 21,1,CH0.npy,0,1.0,sharkfin,rise,1133815,1133932,1134085,315.0236111111111,1134252,315.07,1133773,1134322,id021_r1_1134085,-0.00012935938872046804,-0.00016126852156442273,7.380972901309346,7.625825396620045,167.0,8.360118375571657,0.8828789940195844,0.5,312.0,70.0,1990.0,39.8,0.6,8.0,1,1,-1
id021_r1_1134580,21,id021,ID 21,1,CH0.npy,0,1.0,sharkfin,rise,1134322,1134439,1134580,315.1611111111111,1134718,315.19944444444445,1134288,1134829,id021_r1_1134580,-0.0001665807263184771,-0.0001665807263184771,6.91336331841913,7.522245403645655,138.0,8.160342792823073,0.8471903073115206,0.5,292.0,111.0,1990.0,39.8,0.6,8.0,1,1,-1
id021_r1_1135086,21,id021,ID 21,1,CH0.npy,0,1.0,sharkfin,rise,1134829,1134946,1135086,315.3016666666667,1135211,315.3363888888889,1134798,1135336,id021_r1_1135086,-0.0001533524085781668,-0.0001533524085781668,6.530692260756254,7.5002074028341355,125.0,8.186924543905628,0.7976978688068798,0.5,288.0,125.0,1990.0,39.8,0.6,8.0,1,1,-1
id021_r1_1135573,21,id021,ID 21,1,CH0.npy,0,1.0,sharkfin,rise,1135336,1135453,1135573,315.43694444444446,1135678,315.4661111111111,1135310,1135882,id021_r1_1135573,-0.00012545430578003725,-0.0001869752306374317,6.701565442527646,7.7858608439709815,105.0,8.3953107323671,0.7982510303865913,0.5,263.0,204.0,1990.0,39.8,0.6,8.0,1,1,-1
id021_r1_1136083,21,id021,ID 21,1,CH0.npy,0,1.0,sharkfin,rise,1135882,1135999,1136083,315.5786111111111,1136319,315.64416666666665,1135823,1136389,id021_r1_1136083,-0.00013035732917918152,-0.0001549214731506321,7.899504763714759,6.749201869270416,236.0,8.373794628892984,0.9433602224322852,0.5,260.0,70.0,1990.0,39.8,0.6,8.0,1,1,-1
id021_r1_1136608,21,id021,ID 21,1,CH0.npy,0,1.0,sharkfin,rise,1136389,1136506,1136608,315.72444444444443,1136717,315.7547222222222,1136362,1136896,id021_r1_1136608,-0.00014820130957851618,-0.00018323749065352057,6.969408803347177,8.324113504897145,109.0,8.739326030889117,0.7974766908470775,0.5,246.0,179.0,1990.0,39.8,0.6,8.0,1,1,-1
id021_r1_1137114,21,id021,ID 21,1,CH0.npy,0,1.0,sharkfin,rise,1136896,1137013,1137114,315.865,1137264,315.9066666666667,1136858,1137403,id021_r1_1137114,-0.00013400905495902782,-0.0001642170886891059,7.439395564978746,7.920329585428321,150.0,8.422482001153142,0.8832782977702061,0.5,256.0,139.0,1990.0,39.8,0.6,8.0,1,1,-1
id021_r1_1137616,21,id021,ID 21,1,CH0.npy,0,1.0,sharkfin,rise,1137403,1137520,1137616,316.00444444444446,1137747,316.04083333333335,1137370,1137910,id021_r1_1137616,-0.00014173221558824722,-0.00014879234209025372,7.165894501124037,7.844949359644082,131.0,8.301431347923327,0.8632119210281304,0.5,246.0,163.0,1990.0,39.8,0.6,8.0,1,1,-1
id021_r1_1138117,21,id021,ID 21,1,CH0.npy,0,1.0,sharkfin,rise,1137910,1138027,1138117,316.1436111111111,1138262,316.1838888888889,1137874,1138456,id021_r1_1138117,-0.000148773506691402,-0.00016485169306776348,7.780238929242678,8.391395123156231,145.0,8.652724578841585,0.8991663675817917,0.5,243.0,194.0,1990.0,39.8,0.6,8.0,1,1,-1
id021_r1_1138642,21,id021,ID 21,1,CH0.npy,0,1.0,sharkfin,rise,1138456,1138573,1138642,316.2894444444444,1138799,316.3330555555556,1138417,1139002,id021_r1_1138642,-0.0001416346897649967,-0.00016653132314384256,7.231179937377763,8.052479173864647,157.0,8.742811250264438,0.8271000860460126,0.5,225.0,203.0,1990.0,39.8,0.6,8.0,1,1,-1
id021_r1_1139200,21,id021,ID 21,1,CH0.npy,0,1.0,sharkfin,rise,1139002,1139119,1139200,316.44444444444446,1139333,316.4813888888889,1138969,1139400,id021_r1_1139200,-0.00013120528830642963,-0.00014906650197107907,7.0219847123125785,7.920950371481439,133.0,8.502219331308957,0.8259002077792211,0.5,231.0,67.0,1990.0,39.8,0.6,8.0,1,1,-1
id022_r1_1046923,22,id022,ID 22,1,CH0.npy,0,1.0,trough,fall,-1,-1,1046923,290.81194444444446,1046989,290.8302777777778,1046878,1047191,id022_r1_1046923,-0.0002148885297849623,-0.0016282429644067509,31.103494699983138,0.0,66.0,33.06116622862248,0.9407863741072597,0.5,45.0,202.0,470.0,9.4,0.6,8.0,1,1,-1
id022_r1_1047212,22,id022,ID 22,1,CH0.npy,0,1.0,trough,fall,-1,-1,1047212,290.89222222222224,1047277,290.91027777777776,1047175,1047470,id022_r1_1047212,-0.000188041066531891,-0.0017264936421137467,31.073144053597403,0.0,65.0,32.60128251718619,0.9531264310603973,0.5,37.0,193.0,470.0,9.4,0.6,8.0,1,1,-1
id022_r1_1047497,22,id022,ID 22,1,CH0.npy,0,1.0,trough,fall,-1,-1,1047497,290.9713888888889,1047557,290.98805555555555,1047454,1047748,id022_r1_1047497,-0.0007255222348049595,-0.0017407293242865107,30.29532715248118,0.0,60.0,32.05092028559503,0.9452248759951243,0.5,43.0,191.0,470.0,9.4,0.6,8.0,1,1,-1
id022_r1_1047770,22,id022,ID 22,1,CH0.npy,0,1.0,trough,fall,-1,-1,1047770,291.0472222222222,1047830,291.06388888888887,1047733,1048027,id022_r1_1047770,-0.00029393953767573033,-0.0018484614712060976,31.156876483041497,0.0,60.0,32.43007890029798,0.960740076483601,0.5,37.0,197.0,470.0,9.4,0.6,8.0,1,1,-1
id022_r1_1048037,22,id022,ID 22,1,CH0.npy,0,1.0,trough,fall,-1,-1,1048037,291.1213888888889,1048107,291.1408333333333,1048012,1048291,id022_r1_1048037,-0.00025790305009756875,-0.0014362458621361707,27.551519907245805,0.0,70.0,28.855345684968338,0.954815104557845,0.5,25.0,184.0,470.0,9.4,0.6,8.0,2,0,-1
id022_r1_1048273,22,id022,ID 22,1,CH0.npy,0,1.0,trough,fall,-1,-1,1048273,291.18694444444446,1048398,291.2216666666667,1048273,1049148,id022_r1_1048273,-0.0005380831008266196,-0.0007846197128243415,26.973343432891927,0.0,125.0,27.01087286501491,0.9986105805498943,0.5,0.0,750.0,470.0,9.4,0.6,8.0,2,0,-1
id022_r1_1049726,22,id022,ID 22,1,CH0.npy,0,1.0,trough,fall,-1,-1,1049726,291.59055555555557,1049778,291.605,1049414,1050090,id022_r1_1049726,-0.000363761326550055,-0.001656965543966632,25.76284383057231,0.0,52.0,30.781801780068395,0.8369504818023381,0.5,312.0,312.0,470.0,9.4,0.6,8.0,1,1,-1
id022_r1_1050105,22,id022,ID 22,1,CH0.npy,0,1.0,trough,fall,-1,-1,1050105,291.6958333333333,1050200,291.72222222222223,1050082,1050439,id022_r1_1050105,-0.00042673630887660186,-0.0012024840954632243,26.80542764576488,0.0,95.0,28.173592379758805,0.9514380446926293,0.5,23.0,239.0,470.0,9.4,0.6,8.0,2,0,-1
id022_r1_1050437,22,id022,ID 22,1,CH0.npy,0,1.0,trough,fall,-1,-1,1050437,291.78805555555556,1050522,291.81166666666667,1050415,1050742,id022_r1_1050437,-0.00031541386441227837,-0.0010150272754287926,26.446268064207523,0.0,85.0,27.69333249203454,0.9549687843387679,0.5,22.0,220.0,470.0,9.4,0.6,8.0,1,1,-1
id022_r1_1050745,22,id022,ID 22,1,CH0.npy,0,1.0,trough,fall,-1,-1,1050745,291.87361111111113,1050835,291.8986111111111,1050721,1051049,id022_r1_1050745,-0.0001957971739680875,-0.001137124533419187,26.919020152280314,0.0,90.0,27.420749487433007,0.9817025666864929,0.5,24.0,214.0,470.0,9.4,0.6,8.0,1,1,-1
id022_r1_1051058,22,id022,ID 22,1,CH0.npy,0,1.0,trough,fall,-1,-1,1051058,291.9605555555556,1051134,291.9816666666667,1051027,1051343,id022_r1_1051058,-0.0003448995613609118,-0.0011939527448985576,26.048726845231574,0.0,76.0,26.959863765790683,0.9662039493791786,0.5,31.0,209.0,470.0,9.4,0.6,8.0,1,1,-1
id022_r1_1051346,22,id022,ID 22,1,CH0.npy,0,1.0,trough,fall,-1,-1,1051346,292.04055555555556,1051423,292.06194444444446,1051324,1051622,id022_r1_1051346,-0.00042672226544621106,-0.0010281721645466202,26.007237344141785,0.0,77.0,27.080008345321815,0.9603851303330431,0.5,22.0,199.0,470.0,9.4,0.6,8.0,1,1,-1
id022_r1_1051634,22,id022,ID 22,1,CH0.npy,0,1.0,trough,fall,-1,-1,1051634,292.12055555555554,1051694,292.13722222222225,1051603,1051897,id022_r1_1051634,-0.00024213107472684237,-0.001312764100902003,25.182243291508033,0.0,60.0,27.734620640914866,0.9079714346032376,0.5,31.0,203.0,470.0,9.4,0.6,8.0,1,1,-1
id022_r1_1051907,22,id022,ID 22,1,CH0.npy,0,1.0,trough,fall,-1,-1,1051907,292.19638888888886,1051971,292.21416666666664,1051882,1052177,id022_r1_1051907,-0.00037368811842300453,-0.0014574566321617632,27.02088115669049,0.0,64.0,29.39142971018566,0.9193455855373498,0.5,25.0,206.0,470.0,9.4,0.6,8.0,1,1,-1
id022_r1_1052180,22,id022,ID 22,1,CH0.npy,0,1.0,trough,fall,-1,-1,1052180,292.27222222222224,1052241,292.2891666666667,1052161,1052446,id022_r1_1052180,-0.0002584884286553346,-0.001483454174213611,26.686132655425133,0.0,61.0,28.238370160801885,0.9450309101928469,0.5,19.0,205.0,470.0,9.4,0.6,8.0,2,0,-1
id022_r1_1052433,22,id022,ID 22,1,CH0.npy,0,1.0,trough,fall,-1,-1,1052433,292.3425,1052565,292.37916666666666,1052431,1053357,id022_r1_1052433,-0.0003233176497981216,-0.0007254044209668853,28.03698358802631,0.0,132.0,28.15711897334644,0.9957333921331281,0.5,2.0,792.0,470.0,9.4,0.6,8.0,2,0,-1
id022_r1_1053439,22,id022,ID 22,1,CH0.npy,0,1.0,trough,fall,-1,-1,1053439,292.62194444444447,1053447,292.62416666666667,1053385,1053468,id022_r1_1053439,-0.00019001894167985922,-0.0009421236524563559,3.2999681302862127,0.0,8.0,4.1141285592706245,0.8021062255942847,0.5,54.0,21.0,470.0,9.4,0.6,8.0,1,1,-1
id022_r1_1053782,22,id022,ID 22,1,CH0.npy,0,1.0,trough,fall,-1,-1,1053782,292.71722222222223,1053836,292.7322222222222,1053458,1054160,id022_r1_1053782,-0.0009553187879023928,-0.0016280054323811743,24.777197476079483,0.0,54.0,27.604276769301272,0.8975854605121991,0.5,324.0,324.0,470.0,9.4,0.6,8.0,1,1,-1
id022_r1_1054196,22,id022,ID 22,1,CH0.npy,0,1.0,trough,fall,-1,-1,1054196,292.83222222222224,1054281,292.85583333333335,1054177,1054549,id022_r1_1054196,-0.0005504129599469554,-0.0012955205362314426,24.440404075401155,0.0,85.0,26.731273877831583,0.9143000138003052,0.5,19.0,268.0,470.0,9.4,0.6,8.0,1,1,-1
id022_r1_1054558,22,id022,ID 22,1,CH0.npy,0,1.0,trough,fall,-1,-1,1054558,292.9327777777778,1054639,292.9552777777778,1054528,1054818,id022_r1_1054558,-0.00034563247679664233,-0.0013053603421888937,24.71256954428086,0.0,81.0,26.445448969004413,0.9344734352305916,0.125,30.0,179.0,470.0,9.4,0.6,8.0,1,1,-1
id022_r1_1054888,22,id022,ID 22,1,CH0.npy,0,1.0,trough,fall,-1,-1,1054888,293.02444444444444,1054976,293.0488888888889,1054870,1055144,id022_r1_1054888,-0.00029006326052416487,-0.0012717074707599696,24.413497755546633,0.0,88.0,26.170469518970172,0.9328643392450423,0.05,18.0,168.0,470.0,9.4,0.6,8.0,1,1,-1
id022_r1_1055239,22,id022,ID 22,1,CH0.npy,0,1.0,trough,fall,-1,-1,1055239,293.12194444444447,1055324,293.1455555555556,1055221,1055584,id022_r1_1055239,-0.0003016519823265118,-0.0012885583494074704,24.37663463429307,0.0,85.0,26.631508837934636,0.9153305876372404,0.5,18.0,260.0,470.0,9.4,0.6,8.0,1,1,-1
id022_r1_1055585,22,id022,ID 22,1,CH0.npy,0,1.0,trough,fall,-1,-1,1055585,293.21805555555557,1055654,293.2372222222222,1055563,1055832,id022_r1_1055585,-0.00015080734990632894,-0.001285766231239327,23.003604592627568,0.0,69.0,25.743826193293017,0.8935581067052358,0.05,22.0,178.0,470.0,9.4,0.6,8.0,1,1,-1
id022_r1_1055945,22,id022,ID 22,1,CH0.npy,0,1.0,trough,fall,-1,-1,1055945,293.31805555555553,1056003,293.33416666666665,1055932,1056006,id022_r1_1055945,-0.00024920854150400906,-0.0014880263455923914,24.61778361784217,0.0,58.0,24.802748656915895,0.9925425588255457,0.5,13.0,3.0,470.0,9.4,0.6,8.0,1,1,-1
id024_r2_1448211,24,id024,ID 24,2,CH1.npy,1,1.0,sharkfin,rise,1447888,1448208,1448211,402.2808333333333,1448270,402.2972222222222,1447873,1448592,id024_r2_1448211,-0.0006686003421960685,-0.0010864638895423662,12.528888070661882,8.00858817047767,59.0,16.843132096196477,0.743857377541506,0.5,338.0,322.0,780.0,15.6,0.6,8.0,2,0,-1
id024_r2_1450974,24,id024,ID 24,2,CH1.npy,1,1.0,sharkfin,rise,1450640,1450960,1450974,403.04833333333335,1451035,403.0652777777778,1450625,1451296,id024_r2_1450974,-0.0006238683906386044,-0.0013484045373297615,17.453496341683362,10.582697150843812,61.0,21.441414731889985,0.8140086164988283,0.5,349.0,261.0,780.0,15.6,0.6,8.0,1,1,-1
id024_r2_1453305,24,id024,ID 24,2,CH1.npy,1,1.0,sharkfin,rise,1453008,1453136,1453305,403.6958333333333,1453349,403.7080555555556,1453041,1453360,id024_r2_1453305,-0.00016552011191756089,-0.0009268532359708037,10.889847218921833,10.967984411007548,44.0,12.536597191961206,0.8686445813146718,0.5,264.0,11.0,780.0,15.6,0.6,8.0,2,0,-1
id024_r2_1459281,24,id024,ID 24,2,CH1.npy,1,1.0,sharkfin,rise,1458928,1459280,1459281,405.35583333333335,1459334,405.37055555555554,1458963,1459648,id024_r2_1459281,-0.0003817417227705011,-0.0008711014587433619,10.020531205891746,7.895864346024073,53.0,16.389636930611683,0.6113943370628264,0.5,318.0,314.0,780.0,15.6,0.6,8.0,2,0,-1
id024_r2_1460697,24,id024,ID 24,2,CH1.npy,1,1.0,sharkfin,rise,1460336,1460688,1460697,405.74916666666667,1460750,405.7638888888889,1460379,1461024,id024_r2_1460697,-0.0005625146942045967,-0.0010102026915660423,11.231322968213941,8.723677271078255,53.0,17.29683748130406,0.6493281202620849,0.5,318.0,274.0,780.0,15.6,0.6,8.0,2,0,-1
id024_r2_1463760,24,id024,ID 24,2,CH1.npy,1,1.0,sharkfin,rise,1463392,1463760,1463760,406.6,1463813,406.6147222222222,1463442,1464131,id024_r2_1463760,-0.0005276049893235268,-0.001262367832980782,14.202397736336358,9.65695704721703,53.0,18.132387920713033,0.7832613000802084,0.5,318.0,318.0,780.0,15.6,0.6,8.0,1,1,-1
id024_r2_1466374,24,id024,ID 24,2,CH1.npy,1,1.0,sharkfin,rise,1466000,1466368,1466374,407.3261111111111,1466418,407.3383333333333,1466110,1466682,id024_r2_1466374,-0.00085567484169502,-0.0013471372610663335,14.141310943434625,10.54119144497534,44.0,19.160405277086955,0.7380486340936414,0.5,264.0,264.0,780.0,15.6,0.6,8.0,1,1,-1
id024_r2_1467891,24,id024,ID 24,2,CH1.npy,1,1.0,sharkfin,rise,1467504,1467888,1467891,407.7475,1467946,407.7627777777778,1467561,1468276,id024_r2_1467891,-0.0007318628816675998,-0.0015207156913480402,18.0487437311736,12.81767101362641,55.0,21.078187281122762,0.8562758974695003,0.5,330.0,330.0,780.0,15.6,0.6,8.0,2,0,-1
id024_r2_1476423,24,id024,ID 24,2,CH1.npy,1,1.0,sharkfin,rise,1476032,1476416,1476423,410.1175,1476462,410.12833333333333,1476189,1476696,id024_r2_1476423,-0.0016606336530052834,-0.003974799263999296,35.37505523468876,24.994502900177128,39.0,40.37297718104283,0.8762062573700696,0.5,234.0,234.0,780.0,15.6,0.6,8.0,1,1,-1
id024_r2_1483993,24,id024,ID 24,2,CH1.npy,1,1.0,sharkfin,rise,1483632,1483984,1483993,412.22027777777777,1484008,412.22444444444443,1483897,1484080,id024_r2_1483993,-0.0010547433252538485,-0.0024197589854247914,10.168242682065397,24.078281049495164,15.0,11.135589377037514,0.9131301754923846,0.5,96.0,72.0,780.0,15.6,0.6,8.0,1,1,-1
id024_r2_1492977,24,id024,ID 24,2,CH1.npy,1,1.0,sharkfin,rise,1492704,1492976,1492977,414.7158333333333,1493081,414.7447222222222,1492678,1493705,id024_r2_1492977,-0.00016146330990440827,-0.00026407276888085196,10.130110377213676,5.5562001113702575,104.0,11.750572717162955,0.8620950332418756,0.5,299.0,624.0,780.0,15.6,0.6,8.0,1,1,-1
id024_r2_1495081,24,id024,ID 24,2,CH1.npy,1,1.0,sharkfin,rise,1494688,1495072,1495081,415.30027777777775,1495106,415.3072222222222,1494931,1495256,id024_r2_1495081,-0.0009214950158315527,-0.0075310716293458535,53.86061590260771,37.20781712198218,25.0,59.064500097053326,0.9118948914170996,0.5,150.0,150.0,780.0,15.6,0.6,8.0,1,1,-1
id024_r2_1505995,24,id024,ID 24,2,CH1.npy,1,1.0,sharkfin,rise,1505600,1505952,1505995,418.33194444444445,1506020,418.3388888888889,1505845,1506170,id024_r2_1505995,-0.002902866007944427,-0.006820108724458596,44.09872659183789,29.472196090743473,25.0,56.57125762241577,0.779525300395023,0.5,150.0,150.0,780.0,15.6,0.6,8.0,2,0,-1
id024_r2_1511186,24,id024,ID 24,2,CH1.npy,1,1.0,sharkfin,rise,1510800,1511184,1511186,419.7738888888889,1511216,419.78222222222223,1511006,1511396,id024_r2_1511186,-0.00027204609701569904,-0.007994272925218926,61.53839424016183,45.3989810513652,30.0,73.85578692492756,0.8332237296816561,0.5,180.0,180.0,780.0,15.6,0.6,8.0,2,0,-1
id024_r2_1516280,24,id024,ID 24,2,CH1.npy,1,1.0,sharkfin,rise,1515872,1516240,1516280,421.18888888888887,1516307,421.19638888888886,1516118,1516469,id024_r2_1516280,-0.000908067613714314,-0.00940017017285355,62.7680363541736,39.700292880106566,27.0,75.51028070169141,0.8312515298697283,0.5,162.0,162.0,780.0,15.6,0.6,8.0,3,0,-1
id024_r2_1520786,24,id024,ID 24,2,CH1.npy,1,1.0,sharkfin,rise,1520496,1520768,1520786,422.44055555555553,1520845,422.45694444444445,1520481,1520864,id024_r2_1520786,-0.0010004876146294528,-0.001520021346075151,18.9206403111678,26.417868959974776,59.0,26.727890469538384,0.7078987521567234,0.25,305.0,19.0,780.0,15.6,0.6,8.0,1,1,-1
id024_r2_1526858,24,id024,ID 24,2,CH1.npy,1,1.0,sharkfin,rise,1526464,1526848,1526858,424.1272222222222,1526887,424.1352777777778,1526684,1526944,id024_r2_1526858,-0.0014686507852257336,-0.011100784008955755,81.22364521536085,53.19288021801904,29.0,89.63508505289364,0.9061590689341211,0.02,174.0,57.0,780.0,15.6,0.6,8.0,1,1,-1
id024_r2_1532440,24,id024,ID 24,2,CH1.npy,1,1.0,sharkfin,rise,1532048,1532432,1532440,425.6777777777778,1532468,425.68555555555554,1532272,1532636,id024_r2_1532440,-0.0028838849620102525,-0.011075558460058366,82.64735601293816,56.94984006422088,28.0,90.79172083140685,0.9102961730002657,0.5,168.0,168.0,780.0,15.6,0.6,8.0,1,1,-1
id024_r2_1537520,24,id024,ID 24,2,CH1.npy,1,1.0,sharkfin,rise,1537136,1537520,1537520,427.0888888888889,1537554,427.09833333333336,1537316,1537758,id024_r2_1537520,-0.00041628137250060426,-0.0064573633860598445,55.388144787929086,39.40737686721507,34.0,60.55179954916235,0.9147233476184162,0.5,204.0,204.0,780.0,15.6,0.6,8.0,1,1,-1
id024_r2_1542754,24,id024,ID 24,2,CH1.npy,1,1.0,sharkfin,rise,1542368,1542752,1542754,428.54277777777776,1542790,428.5527777777778,1542538,1543006,id024_r2_1542754,-0.0012764524763358431,-0.005867949264422412,54.835660022811595,37.90843684273748,36.0,60.607609310878495,0.904765270339893,0.5,216.0,216.0,780.0,15.6,0.6,8.0,1,1,-1
id024_r2_1548036,24,id024,ID 24,2,CH1.npy,1,1.0,sharkfin,rise,1547648,1548032,1548036,430.01,1548070,430.01944444444445,1547832,1548274,id024_r2_1548036,-0.0030781732429184805,-0.00610297493089107,52.520426967240354,36.26722937247262,34.0,57.84200616191304,0.9079980182607019,0.5,204.0,204.0,780.0,15.6,0.6,8.0,1,1,-1
id024_r2_1553457,24,id024,ID 24,2,CH1.npy,1,1.0,sharkfin,rise,1553072,1553456,1553457,431.5158333333333,1553486,431.5238888888889,1553283,1553660,id024_r2_1553457,-0.0006987459661936812,-0.01029294250215218,74.33524183753771,51.13119323382453,29.0,82.58099844038347,0.9001494682968927,0.5,174.0,174.0,780.0,15.6,0.6,8.0,1,1,-1
id024_r2_1563417,24,id024,ID 24,2,CH1.npy,1,1.0,sharkfin,rise,1563040,1563200,1563417,434.2825,1563465,434.29583333333335,1563129,1563600,id024_r2_1563417,-0.0002404343618555016,-0.0011937134993670329,14.446828751156215,18.540893779055658,48.0,17.938741186781737,0.8053423927985227,0.5,288.0,135.0,780.0,15.6,0.6,8.0,1,1,-1
id024_r2_1576085,24,id024,ID 24,2,CH1.npy,1,1.0,sharkfin,rise,1575696,1576080,1576085,437.8013888888889,1576112,437.8088888888889,1575923,1576274,id024_r2_1576085,-0.0014189640621312116,-0.012385832173498257,85.01727736703057,58.604458606151155,27.0,95.28431329151054,0.8922484135130486,0.5,162.0,162.0,780.0,15.6,0.6,8.0,1,1,-1
id024_r2_1577612,24,id024,ID 24,2,CH1.npy,1,1.0,sharkfin,rise,1576176,1576592,1577612,438.22555555555556,1577871,438.2975,1576111,1577872,id024_r2_1577612,-0.00015095015704291725,-0.00017956587535933322,30.758298623983716,25.594184722837365,259.0,41.22717226532091,0.7460685983029861,0.5,1501.0,1.0,780.0,15.6,0.6,8.0,5,0,-1
id024_r2_1581477,24,id024,ID 24,2,CH1.npy,1,1.0,sharkfin,rise,1581088,1581472,1581477,439.2991666666667,1581505,439.30694444444447,1581309,1581673,id024_r2_1581477,-0.0059518144896406056,-0.010598031831652144,74.05183468756837,51.10531872449919,28.0,82.92830733550116,0.8929620905920406,0.5,168.0,168.0,780.0,15.6,0.6,8.0,1,1,-1
id024_r2_1587760,24,id024,ID 24,2,CH1.npy,1,1.0,sharkfin,rise,1587376,1587760,1587760,441.0444444444444,1587789,441.0525,1587586,1587963,id024_r2_1587760,-0.009401972514410772,-0.009401972514410772,68.89735225808036,44.638369621912474,29.0,83.82776471666098,0.8218917979139057,0.5,174.0,174.0,780.0,15.6,0.6,8.0,1,1,-1
id024_r2_1592680,24,id024,ID 24,2,CH1.npy,1,1.0,sharkfin,rise,1592288,1592672,1592680,442.4111111111111,1592708,442.4188888888889,1592512,1592876,id024_r2_1592680,-0.0006573466936330985,-0.011403917713953049,80.6348443406284,54.53849177875802,28.0,89.72782453236294,0.8986604184474026,0.5,168.0,168.0,780.0,15.6,0.6,8.0,1,1,-1
id024_r2_1598487,24,id024,ID 24,2,CH1.npy,1,1.0,sharkfin,rise,1598096,1598480,1598487,444.02416666666664,1598515,444.03194444444443,1598319,1598683,id024_r2_1598487,-0.002503023026522555,-0.009667930504128286,72.04209560343,50.09894770972678,28.0,79.1351138939016,0.9103682557406643,0.5,168.0,168.0,780.0,15.6,0.6,8.0,1,1,-1
id024_r2_1599908,24,id024,ID 24,2,CH1.npy,1,1.0,sharkfin,rise,1598576,1598960,1599908,444.4188888888889,1600223,444.50638888888886,1598497,1600224,id024_r2_1599908,-0.0001521324002374813,-0.00018124161107047065,36.51427589550593,23.253763616443713,315.0,41.5692703407009,0.8783958822523383,0.5,1411.0,1.0,780.0,15.6,0.6,8.0,6,0,-1
id024_r2_1603282,24,id024,ID 24,2,CH1.npy,1,1.0,sharkfin,rise,1602896,1603280,1603282,445.3561111111111,1603315,445.3652777777778,1603084,1603513,id024_r2_1603282,-0.0025216171743480675,-0.009778299073847141,81.38748484268876,54.78353949964654,33.0,88.67412853795287,0.9178267233588273,0.5,198.0,198.0,780.0,15.6,0.6,8.0,1,1,-1
id024_r2_1608563,24,id024,ID 24,2,CH1.npy,1,1.0,sharkfin,rise,1608176,1608560,1608563,446.8230555555556,1608603,446.83416666666665,1608323,1608843,id024_r2_1608563,-0.0023289399124177823,-0.008746586492032749,80.55851622484423,51.70323896304452,40.0,86.4900325514999,0.9314196543616308,0.5,240.0,240.0,780.0,15.6,0.6,8.0,1,1,-1
id024_r2_1614334,24,id024,ID 24,2,CH1.npy,1,1.0,sharkfin,rise,1613952,1614320,1614334,448.4261111111111,1614375,448.4375,1614088,1614621,id024_r2_1614334,-0.0035113874255640054,-0.008319336035716385,76.58592450645352,48.09150203154067,41.0,81.94335795513985,0.9346202842746659,0.5,246.0,246.0,780.0,15.6,0.6,8.0,1,1,-1
id024_r2_1615590,24,id024,ID 24,2,CH1.npy,1,1.0,sharkfin,rise,1614416,1614784,1615590,448.775,1615791,448.8308333333333,1614384,1615792,id024_r2_1615590,-0.00015249486652996191,-0.00015875495229816794,23.164524582510282,18.678605254691448,201.0,37.66138700189803,0.6150735919880713,0.5,1206.0,1.0,780.0,15.6,0.6,8.0,6,0,-1
id024_r2_1620800,24,id024,ID 24,2,CH1.npy,1,1.0,sharkfin,rise,1620416,1620800,1620800,450.22222222222223,1620831,450.23083333333335,1620614,1621017,id024_r2_1620800,-0.0052652462311647,-0.010964140135220013,97.90513957409985,56.05937335790756,31.0,98.87036002744676,0.9902375145283282,0.5,186.0,186.0,780.0,15.6,0.6,8.0,1,1,-1
